Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
新喀里多尼亚,NCL,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,1763.475067,1756.219653,1865.665999,2165.901146,2529.89264,3203.711446,3446.952794,4031.016039,4220.1935,4865.650375,6163.380119,5957.541117,6158.946739,6152.782529,7561.192276,8443.107052,6817.832529,6208.782634,5540.234973,5249.0536,5534.631413,7634.3344,9271.735404,12665.66323,13092.26473,14800.02869,15133.16224,16261.29693,16640.80235,16037.02524,18721.05644,18257.21505,16341.58735,15387.86958,14611.8328,12579.59511,,,,,,,,,,,,,,,,,
尼日尔,NER,人均 GDP（现价美元）,NY.GDP.PCAP.CD,132.6521624,139.3414016,148.1921633,158.7212096,153.2662561,172.0477428,174.3640208,160.5992848,150.3875647,142.7046327,144.0903774,149.5470627,155.7817761,193.0607806,203.5721367,202.2621329,199.5377624,235.1988025,313.916162,362.5118996,418.8620682,352.1887256,318.0155637,276.1299894,217.435793,208.299141,267.5517063,304.890163,302.4243608,280.5468546,309.5864642,281.3964667,274.2860354,181.6903803,170.8094085,198.4528096,202.4214038,181.2955353,196.7250241,184.3464766,158.4055972,165.2507247,177.8208384,215.8050408,232.5661574,250.0383731,258.0463873,292.55962,354.8185998,341.2894618,348.151511,375.5819866,391.5154879,416.1399739,429.7909988,364.4437228,367.9559859,378.0603077
尼日利亚,NGA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,92.96180015,96.98043004,104.3885334,107.5421085,113.170338,117.1902853,124.309273,99.40683273,97.20214781,121.2460377,224.107455,160.253709,209.2374936,252.2502423,402.8734797,438.3362614,556.660776,536.1150956,527.1466422,661.9842826,873.960732,809.1471723,663.4249788,446.1433411,349.7129563,345.3275643,241.4572479,273.4705815,257.2923062,260.9869968,322.8411826,280.3020315,292.361272,153.6467192,171.6697463,264.2956342,315.9670713,315.5522291,274.9873911,300.6090075,379.1193264,351.7996666,459.4572117,512.650719,648.8150852,807.8938738,1019.743286,1136.829645,1383.893354,1097.661422,2327.32067,2527.942003,2755.297787,2996.964302,3221.678116,2655.157977,2175.673442,1968.557681
尼加拉瓜,NIC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.5166498,243.5612625,351.3981713,413.9194976,396.797132,854.5499049,897.7158111,916.5187095,917.1288401,951.8733523,981.0204892,1016.020743,1043.600758,1010.147277,1015.565314,1091.505157,1175.116225,1240.992617,1344.301871,1518.805386,1464.497754,1526.497938,1682.957924,1792.038045,1847.198049,1975.464707,2073.497938,2143.925893,2221.806445
荷兰,NLD,人均 GDP（现价美元）,NY.GDP.PCAP.CD,1068.784587,1159.392357,1240.677894,1328.036649,1541.947365,1708.096356,1835.801424,1991.360686,2185.248659,2446.335454,2889.714799,3335.493613,4052.06603,5277.350026,6358.772384,7241.886068,7824.532711,9049.812484,11036.70732,12635.19573,13615.83707,11373.41269,10931.33842,10544.0459,9849.821967,9799.443038,13607.92719,16496.29599,17518.02876,17175.64537,21019.12567,21454.86289,23598.95076,22827.30004,24331.75402,28884.71352,28698.66602,26404.98673,27533.60679,27951.73429,25921.12794,26584.12169,28817.32321,35245.16407,39954.64222,41577.16009,44453.97119,51241.31562,56928.82048,51900.34009,50338.25483,53540.60536,49474.70561,51574.48942,52157.40687,44746.33405,45637.88675,48223.15549
挪威,NOR,人均 GDP（现价美元）,NY.GDP.PCAP.CD,1441.75566,1560.324931,1667.24743,1775.582655,1937.884614,2164.468823,2317.194884,2514.043772,2662.117492,2875.235844,3306.219476,3736.348737,4413.575692,5689.588807,6811.527337,8204.451512,8927.201627,10266.12067,11462.64159,13046.53722,15772.24091,15512.5067,15224.89391,14927.51748,14989.48577,15753.55277,18883.2658,22505.89771,24207.28147,24281.09614,28242.94374,28596.933,30523.98506,27963.66522,29315.84191,34875.19739,37321.44339,36628.51742,34788.77856,36371.39579,38146.71539,38549.58934,43061.15038,50111.65445,57570.26916,66775.3944,74114.69715,85170.86217,97007.94189,80067.17664,87770.26684,100711.2248,101668.1707,103059.2482,97199.9191,74498.13764,70890.03557,75504.56626
尼泊尔,NPL,人均 GDP（现价美元）,NY.GDP.PCAP.CD,50.51514045,52.04188062,55.28503689,47.09394715,46.2425117,67.37087014,81.62208929,74.40019184,66.95083825,67.05299289,72.17706561,72.09916683,81.93164703,76.15393652,93.39845199,118.2508817,106.6574596,99.26570379,112.6407628,127.087889,130.5794725,149.2282657,153.4820036,153.1933431,157.8986466,156.656353,166.7014708,169.1704562,195.0920171,192.7037175,193.4761241,203.7653978,172.0062101,180.109746,194.8890676,205.6938414,206.4330066,219.684466,212.4689465,215.9805921,231.4255004,248.6183539,246.3075621,253.7200412,287.4001056,317.089198,348.6314534,393.8843518,473.8444409,480.7200909,592.1835216,692.1166842,681.7925868,688.6172788,706.2386977,747.1604624,729.1222515,835.0798466
瑙魯,NRU,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.865638,3954.315103,4453.589937,4912.599558,7233.946609,10099.422,10036.18321,9872.638314,8052.888385,7821.298918,8343.827999
新西兰,NZL,人均 GDP（现价美元）,NY.GDP.PCAP.CD,2312.949992,2343.292213,2448.628633,2622.220271,2813.546976,2151.294927,2191.312542,2188.399139,1885.156152,2077.895543,2356.540184,2827.527497,3381.702675,4398.37439,4652.982202,4214.996718,4376.346779,4958.183559,5963.773688,6619.809482,7436.785971,7733.958252,7713.706608,7652.543145,6787.509465,7684.055046,9427.55394,12319.38519,13855.47776,13388.26468,13670.20069,12233.1323,11789.22501,13076.54055,15235.95603,17400.23937,18794.43604,17474.02032,14738.58354,15322.22383,13640.98889,13882.85683,16874.18749,21913.70817,25420.07041,27750.72484,26671.32942,32510.0827,31287.77865,28201.23228,33692.01083,38426.55081,39970.25624,42949.32684,44560.64037,38649.3785,40331.9591,42940.57829
经合组织成员,OED,人均 GDP（现价美元）,NY.GDP.PCAP.CD,1359.657498,1407.136374,1499.100809,1594.170669,1719.346347,1843.304576,2000.131797,2122.381021,2277.669257,2470.072793,2681.019581,2936.356006,3367.349714,4024.741738,4456.973263,4942.545326,5310.105358,5932.646456,7063.32541,8082.043817,8888.242259,8966.524908,8757.265466,8981.752759,9324.412703,9756.465427,11740.97996,13499.50861,15112.01393,15688.27331,17515.57244,18370.94631,19574.42451,19671.83318,20847.83811,22797.46574,22820.68371,22310.63799,22383.63567,23352.97212,23686.55901,23304.82908,24146.32473,26847.3803,29668.54049,31141.80588,32592.97372,35360.78588,37139.66378,34499.94444,35907.01717,38386.48769,38078.91591,38289.0135,38827.54837,36444.89145,36911.56276,38195.53702
阿曼,OMN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,101.2586931,105.557345,162.323339,277.9071874,342.4750102,354.0772092,401.8977815,472.5216013,598.5617338,1954.892436,2377.09138,2760.526606,2803.382615,2653.274002,3419.281382,5181.799286,5947.236986,5855.867794,5828.050235,6164.145278,6677.380582,4691.19435,4822.12278,4997.399384,5382.717069,6448.131243,5988.83521,6278.636662,6029.169254,6013.166677,6261.719017,6830.596669,7039.577431,6254.953411,6967.059664,8601.185906,8476.610511,8629.101774,9069.810206,10129.28886,12376.97936,14408.0505,15805.13226,22075.03536,16784.34616,19281.00081,20986.08496,22134.80137,21268.83626,20469.13865,16406.71162,15102.38231,15668.36663
其他小国,OSS,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,1088.885366,1327.195527,1464.906032,1584.461361,2015.692176,2738.697777,2690.800053,2484.791268,2290.620494,2250.480771,2083.70189,2052.307025,2371.097227,2596.354893,2653.529281,3102.769751,3127.105829,3348.007088,3130.65238,3223.144647,3631.548252,3769.766722,3868.18385,3726.387368,3936.625582,4377.817209,4273.62581,4524.567826,5500.293823,6698.644672,7973.39286,9175.352206,10923.41467,13039.28982,10881.24625,12332.78969,14888.63377,15213.07689,15454.87833,15543.24722,12676.92673,12142.24577,13134.4241
巴基斯坦,PAK,人均 GDP（现价美元）,NY.GDP.PCAP.CD,82.5472458,88.17241935,89.83771215,93.98868739,103.5360362,115.7377622,123.902569,138.1543862,146.9792196,152.6805029,172.6107392,177.6271771,151.7667702,100.3002884,135.2384426,169.7912357,193.8360824,213.2045555,243.460837,260.7990451,303.4489557,348.2239075,368.2144528,332.4759569,349.1223981,337.726019,334.8475502,339.0848412,379.13579,384.086429,371.5726219,410.4740209,427.5727635,440.9293265,433.2885836,493.661508,502.7867074,483.6529366,470.2489295,465.0757661,533.8624114,510.6568157,499.8600033,563.594342,649.8048233,711.4699463,873.7702727,950.4327931,1039.312088,1006.603999,1040.142268,1226.215314,1261.208967,1272.441061,1316.980966,1428.637628,1442.28584,1547.853414
巴拿马,PAN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,474.1258217,513.2890616,542.3615633,583.4445276,608.1266905,648.4622242,686.0911919,742.1273799,775.6495804,827.1744468,889.2300989,974.9232782,1040.786362,1157.590476,1287.911752,1395.42581,1444.696568,1489.894335,1721.694229,1918.076369,2332.021482,2577.617944,2782.161002,2791.671155,2848.950175,2947.590611,2996.523014,2945.07659,2492.079094,2446.163181,2603.781289,2803.871581,3122.003689,3339.838168,3489.065313,3494.436934,3529.78532,3741.242759,3974.650657,4082.614583,4060.299035,4046.372833,4126.140671,4267.13578,4591.892776,4916.54886,5348.518399,6165.945057,7154.14428,7575.780644,8080.838225,9354.979419,10715.71661,11879.75653,12787.3062,13684.1308,14332.97248,15087.68163
秘鲁,PER,人均 GDP（现价美元）,NY.GDP.PCAP.CD,255.6183698,280.1533375,308.5978735,328.5083821,386.216477,445.1243163,511.9706338,505.1467462,454.1875372,494.5838639,557.0935265,604.887642,653.0061525,760.980742,934.3079462,1108.156436,1019.680967,910.2853279,757.7294725,943.1428303,1044.639888,1216.753014,1195.754399,929.5399992,921.4682401,846.7057699,762.354475,1012.252687,738.3780955,1052.913452,1210.005978,1555.980937,1589.441715,1516.466712,1900.224535,2217.784681,2260.637733,2342.06999,2202.461226,1963.410567,1996.719689,1981.243653,2059.192958,2180.250997,2448.143899,2754.780029,3171.498056,3611.21047,4208.878011,4166.093387,5022.493191,5771.565878,6387.785281,6583.116248,6492.053208,6053.112415,6031.366091,6571.928645
菲律宾,PHL,人均 GDP（现价美元）,NY.GDP.PCAP.CD,254.4270713,267.1477741,156.6821543,168.0169674,175.9311979,187.1130075,199.9355679,207.4273438,224.6232985,241.702003,186.7687599,201.0337488,211.4010317,258.3627432,343.2416776,360.6713782,402.6632806,450.1249996,506.0851717,596.3952749,684.6543822,731.7250081,741.7871342,645.4602926,594.0255763,565.7634673,535.2358351,579.2011114,643.8152509,704.9820782,715.3105853,715.1419199,814.0752868,815.7221676,939.1559312,1061.347868,1159.589292,1127.003716,966.7084855,1087.237348,1038.911018,957.2807497,1000.068168,1010.553198,1079.037182,1194.697116,1391.772292,1672.685411,1919.466208,1825.34154,2129.499247,2352.518156,2581.818548,2760.289146,2842.938353,2878.33837,2950.913903,2988.952703
帕劳,PLW,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7549.929596,8010.812204,8274.174926,7754.918782,8289.537467,9277.780569,9396.602039,9600.303241,9731.327862,8980.429653,8932.281387,9379.489296,10338.06243,10768.13098,11641.23921,13767.51691,14077.09622,13417.29026
巴布亚新几内亚,PNG,人均 GDP（现价美元）,NY.GDP.PCAP.CD,114.636032,119.316939,124.6888138,128.9990429,139.6452719,153.9032989,170.7971238,188.3630032,201.847992,223.6666994,255.3967011,276.8295839,322.8759942,475.9359465,523.6326971,471.3403919,511.2219412,539.785109,623.3364259,713.7768393,770.4656712,735.0569773,677.6681298,712.9910052,690.9848221,638.6171017,679.7059451,786.4138776,891.5438456,843.2600915,746.5073779,856.2941361,965.2653963,1069.526884,1153.477372,947.2407107,1026.456096,957.6530529,716.1813522,640.2820458,631.9453351,539.0031987,511.6597331,588.3503924,637.3686654,770.5648783,1283.770364,1440.130304,1719.516327,1672.490908,2004.818112,2474.061846,2865.873252,2800.169029,2973.270549,2605.945969,2461.945636,2555.853162
波兰,POL,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.209531,2235.541089,2459.020685,2497.195241,2874.825311,3682.791215,4140.983541,4116.926243,4510.413117,4389.976415,4492.727604,4981.198619,5196.932921,5693.377763,6681.178818,8021.003655,9038.730847,11255.4367,14001.44688,11527.59323,12599.53358,13893.50926,13145.53926,13781.06261,14342.40202,12566.48344,12415.04329,13811.66424
預人口紅利,PRE,人均 GDP（现价美元）,NY.GDP.PCAP.CD,44.67868929,46.25522968,48.23333041,49.95490399,53.22241838,56.18938495,60.01268361,57.73880197,58.39340225,63.31590573,78.43149287,72.86031488,82.91200243,98.35660767,140.3141307,156.3741886,183.4252041,194.3012233,206.5836395,261.4144515,317.7144615,278.8805852,260.168529,218.8870827,215.581291,215.6748689,217.3788277,242.1729828,244.4352286,239.6273264,376.5152785,358.9368139,333.691444,290.366103,269.941268,322.4786085,345.4742995,353.6916451,340.6711971,335.8146742,381.0971095,351.1272123,402.577737,452.3813364,534.3453168,642.9958361,782.8165325,931.2314605,1157.360883,1019.540729,1368.381732,1540.492879,1644.552413,1748.456631,1810.497702,1528.430419,1372.800997,1434.179695
波多黎各,PRI,人均 GDP（现价美元）,NY.GDP.PCAP.CD,717.5148431,777.2150274,854.744805,931.751666,1006.434446,1110.832691,1207.811824,1335.274112,1480.693176,1661.866885,1852.354673,2044.319906,2246.476714,2432.414219,2614.500941,2738.243153,2946.461953,3208.771356,3567.752629,4024.50942,4502.838428,4920.722937,5115.008514,5217.722729,5730.117009,6008.054486,6455.184461,6980.490143,7595.444656,8033.089441,8652.507492,9064.018517,9659.3389,10212.27676,10876.41882,11579.185,12173.16369,12817.64496,14304.40499,15220.99134,16192.12697,18123.1987,18731.45939,19557.12025,20988.99233,21959.3227,22935.94116,23664.88235,24898.33884,25768.73605,26435.74019,27278.87489,27944.73389,28513.16574,28981.45733,29697.16199,30833.37247,
朝鲜民主主义人民共和国,PRK,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
葡萄牙,PRT,人均 GDP（现价美元）,NY.GDP.PCAP.CD,360.4992985,382.729947,407.8528436,432.5117296,468.7810816,520.9106594,575.0076807,646.8227201,719.0804919,795.7593714,934.17398,1064.642774,1302.394334,1748.161417,2000.614788,2127.847009,2173.49813,2267.594372,2457.554963,2755.89577,3368.69837,3246.294619,3080.252695,2735.760315,2522.995844,2705.459217,3862.328626,4804.338875,5624.25058,6056.977177,7885.394019,8959.867208,10811.63064,9535.594849,9978.301937,11782.52148,12185.06389,11578.44151,12202.69141,12474.81808,11502.39681,11729.14616,12882.28897,15772.7334,18045.5881,18784.9485,19821.44463,22780.05845,24815.60884,23063.97161,22538.65408,23196.18375,20577.40264,21618.73534,22077.53613,19252.63495,19871.71897,21136.29721
巴拉圭,PRY,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,184.3185998,189.1562671,197.2081038,202.9062528,212.5243189,221.8005609,240.2213197,268.5259195,334.459431,440.4658893,484.3811572,538.4506835,651.48519,780.1070546,1013.133662,1287.421199,1595.472111,1505.159772,1511.178695,1139.995821,807.836239,910.5167692,972.4304763,1022.105067,1120.874848,1351.578137,1615.476618,1614.674104,1596.144879,1692.238533,1903.469193,2009.650315,2000.911081,1773.239886,1614.903106,1545.626423,1417.260582,1148.229882,1174.779347,1408.527976,1507.145691,1809.710539,2312.192926,3059.992184,2599.596259,3225.591754,3988.011894,3855.537735,4479.905858,4712.822736,4109.367724,4077.742071,4365.526162
约旦河西岸和加沙,PSE,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581542,1326.562857,1317.466751,1389.164971,1465.046057,1499.492177,1476.17185,1335.553195,1156.217473,1257.69857,1337.565724,1455.187875,1441.4617,1575.5634,1855.45702,1963.201519,2338.719877,2664.951385,2787.169738,2992.200995,2960.778004,2865.805109,2949.688085,3094.725747
太平洋岛国,PSS,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,883.4428309,867.9923817,887.4721541,1008.443327,1209.829866,1354.843075,1365.289477,1302.553243,1218.894988,1308.156081,1215.570551,1299.236574,1259.710126,1304.22627,1345.271965,1429.115056,1494.990857,1617.03234,1681.466355,1907.14525,2025.046639,2139.725471,2106.021594,1777.028414,1920.090437,1753.433019,1697.679983,1767.091974,2048.072897,2339.116554,2540.139521,2638.502483,2858.258469,3040.96348,2643.082399,2896.750044,3401.063387,3586.754281,3670.618533,3776.84456,3640.271337,3778.829324,4004.383909
人口紅利之後,PST,人均 GDP（现价美元）,NY.GDP.PCAP.CD,1381.752857,1439.930751,1536.583575,1634.579184,1763.539409,1894.522559,2056.418427,2185.941021,2349.642235,2551.352423,2780.333657,3054.024784,3509.344457,4200.950952,4647.776558,5163.333732,5565.406764,6248.608769,7457.21305,8511.909668,9362.45738,9405.545043,9305.882754,9608.192874,9989.131077,10469.55906,12719.76621,14666.31951,16425.16624,17047.58323,19008.42364,19938.91941,21262.85667,21272.30589,22651.2071,24972.89602,24973.27426,24375.48073,24361.85954,25449.63849,25759.22973,25392.75313,26354.38114,29416.71383,32515.95357,34054.00418,35626.74586,38636.64296,40575.03357,38007.30495,39447.16554,42231.74646,41989.36414,42166.00808,42821.10803,40337.91553,41039.39856,42521.32043
法属波利尼西亚,PYF,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,1889.32329,2229.453077,2209.203022,2510.882289,2273.541058,2299.072349,2594.748601,2754.869881,3524.584843,4390.509508,5284.987291,5434.486177,5712.014542,7030.40784,8248.912226,8978.771876,8192.193355,7996.013641,8066.367292,8092.862528,8602.718996,12780.86751,13750.73884,14164.12542,13572.37772,16036.32668,16173.80608,17334.65411,17733.08887,16647.55161,18505.8033,18034.67151,15943.53269,16530.46203,16299.56415,14530.7772,,,,,,,,,,,,,,,,,
卡塔尔,QAT,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,2755.732617,3246.416836,3909.019418,5581.262562,15623.55715,15283.36587,18893.1023,19828.55013,21093.95143,27436.16,34986.45788,34904.18371,27385.77057,20898.29135,19634.78591,16582.08439,12698.20459,12895.80856,13605.83296,14047.05239,15448.66548,14120.29449,15430.65926,14268.49837,14542.54286,15849.31879,17344.95693,21132.8714,18631.78792,21763.45098,29986.29015,28430.63635,29990.65492,34176.98183,41818.35256,51488.49529,60256.55926,67005.61258,82967.37228,61478.23813,70306.22784,85948.07046,88564.82298,88304.87958,86852.71019,66346.52267,59324.33877,63505.80525
罗马尼亚,ROU,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.838364,1769.889931,1817.902101,1680.705623,1260.749045,1102.103785,1158.132516,1323.104325,1660.272768,1643.88046,1589.014061,1864.991387,1610.13437,1668.162731,1839.72945,2124.873613,2774.955806,3552.92452,4676.315183,5828.745662,8424.737535,10400.54366,8474.872003,8231.312771,9150.86862,8558.397606,9585.266593,10020.27733,8978.389254,9532.167174,10813.7166
俄罗斯联邦,RUS,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.762153,3485.112306,3485.056,3095.659779,2929.462119,2663.394599,2665.739722,2643.897696,2737.556662,1834.846937,1330.751464,1771.586602,2100.362386,2375.059044,2975.132778,4102.372294,5323.473877,6920.194398,9101.253085,11635.26037,8562.809598,10674.98771,14351.21205,15434.57478,16007.08999,14125.90873,9346.61636,8759.036118,10743.09659
卢旺达,RWA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,40.5668808,40.71966185,40.97549469,41.25077506,41.11680653,46.02629686,37.51811581,46.67794649,48.81972736,51.83225388,58.56907835,57.6352521,61.86656584,70.87357551,72.97683736,131.1886273,141.7386124,160.6524117,188.5430884,223.2950275,244.0837716,264.7326691,256.3600095,260.8016911,269.8807083,280.3261183,303.497286,320.468218,340.7443648,333.2888859,352.4401342,271.0814379,302.7561645,312.9451551,125.4994918,218.2047893,226.0501885,283.8776235,281.7841627,239.3780188,216.1727954,201.0569839,196.5220297,212.6872328,236.8857125,287.0762412,342.3990982,404.8507881,500.6189986,539.1084948,563.4013453,624.1228849,679.8607504,688.8223493,706.5967098,711.7739773,711.1957913,748.39326
南亚,SAS,人均 GDP（现价美元）,NY.GDP.PCAP.CD,81.37981609,85.01415665,88.86413156,98.24779118,110.0339349,115.1278819,94.67690297,101.9179189,104.5842806,112.2429591,118.8700585,123.4798584,121.2175141,135.4548294,160.3463303,168.1141757,160.2419661,180.9440459,201.0813835,219.9469506,258.9626041,268.0997608,270.8759623,279.9831666,272.2992019,289.2786255,299.375036,324.8978942,341.3826273,336.959592,354.8263474,308.8998784,321.0047461,311.3111761,345.7283922,376.3579232,403.6057227,415.14849,412.9384098,434.1837448,443.5389471,446.7315259,461.3695232,529.4026448,603.4553416,680.015533,765.3120006,953.7906871,956.6285107,1036.031735,1252.229347,1373.80909,1370.565518,1386.947343,1499.548523,1545.277313,1643.531832,1840.616372
沙特阿拉伯,SAU,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,777.3157482,801.0849372,921.3459441,1177.652912,1511.466643,2226.270427,6433.037132,6296.303434,8186.319712,9012.611634,9247.361643,12185.65301,16892.3634,17777.35338,13870.19442,10980.39996,9581.511759,7877.544967,6270.231994,5899.619098,5823.475825,6051.332708,7204.728651,7838.784024,7888.209563,7445.115492,7382.132166,7650.739369,8293.220703,8508.518662,7382.1606,7968.548574,9126.954277,8643.494005,8655.311531,9567.458285,11138.80746,13739.82945,15334.66994,16472.16605,20037.83234,16094.2931,19259.58726,23770.74739,25303.09462,24934.38614,24575.40304,20732.86172,19982.08563,20760.90601
苏丹,SDN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,124.5121699,131.6563444,139.2145506,137.8104114,137.7195382,139.5521285,139.1537337,146.3789542,148.3752968,158.6177351,175.0014424,185.0111696,194.737835,234.0104983,291.7454205,344.2048067,415.3639181,501.1829391,427.1772381,486.3441341,388.2763193,503.817753,449.1122742,386.7864673,441.4189599,547.3697657,676.1246783,840.9127315,625.7902214,605.5297646,478.8012635,427.8063438,257.651551,316.9027309,444.5573291,467.8137011,296.8743719,374.1136199,350.4396796,323.5717952,361.0305843,377.5254454,412.1517561,477.7384078,565.0569459,679.7539949,893.8793645,1115.6952,1291.528826,1226.884381,1476.478087,1666.857757,1892.894352,1955.660799,2176.898029,2513.884661,2415.038162,2898.549346
塞内加尔,SEN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,247.2362843,253.8448354,253.1622673,254.5812965,262.3083829,259.5349106,259.9335292,252.512317,257.7011573,238.0010047,240.7120873,241.1144022,282.9383403,315.5603269,345.3047803,452.9278733,447.5827379,447.2047499,487.4974941,592.2565125,626.4086987,552.4494566,525.278119,454.7498512,430.1788977,456.7956078,626.6468411,731.1842411,701.3463752,670.3961344,756.6085301,721.1150526,747.8320019,686.4979804,455.4885004,557.7842575,564.4959826,508.0726031,534.0979161,533.2851225,473.4500338,481.2870397,513.026227,642.7663113,733.0581811,773.8698713,809.8038296,950.3978522,1101.202117,1021.037864,1002.52994,1081.939254,1038.077646,1051.750745,1052.127482,910.7747772,952.7715367,1033.069906
新加坡,SGP,人均 GDP（现价美元）,NY.GDP.PCAP.CD,427.8804072,448.9591838,471.8805129,510.9871891,485.3032598,516.2929285,566.5374796,625.7196767,708.2651095,812.2669633,925.2873894,1070.824033,1263.659334,1684.341085,2339.570287,2489.784619,2758.664549,2845.883449,3193.330882,3899.574157,4926.958023,5595.239935,6075.595318,6629.942539,7223.398287,6995.101303,6793.544937,7531.250196,8902.412337,10380.28028,11864.28021,14505.02039,16144.00819,18302.4304,21578.46053,24936.83083,26263.01627,26386.45745,21824.03558,21795.69696,23792.60707,21577.07823,22016.83279,23573.62804,27405.27136,29869.85398,33579.85948,39223.58187,39721.04818,38577.55822,46569.67951,53237.56491,54715.69483,56389.18178,56957.07857,54940.85814,55243.13288,57714.29663
所罗门群岛,SLB,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,173.3976652,187.3270106,184.7064497,,301.1628692,235.26757,308.1818624,453.7027042,385.727708,414.1701949,447.9579837,515.5497405,678.6551988,731.6141882,785.4497097,764.5088991,707.8642144,962.3072806,857.8508246,755.7717013,831.7778856,1053.295567,1095.741051,970.0969308,998.7594523,1147.975764,1210.534609,1330.822932,1445.706999,1529.664872,1494.733483,1206.157561,1200.917702,1054.518572,944.81684,784.9562874,744.7657423,818.442619,880.8748508,948.6592511,1046.931125,1205.791067,1158.282672,1290.572368,1728.505151,1928.956761,2004.899979,2036.942047,1965.422032,2056.489935,2132.115058
塞拉利昂,SLE,人均 GDP（现价美元）,NY.GDP.PCAP.CD,140.1802576,140.7496641,145.0358419,145.3239316,152.6969054,145.3041394,149.4356759,136.5934372,127.0369549,154.6541006,161.3553428,152.7979583,166.027807,200.8668508,221.5534527,226.9084962,194.2227287,220.6768401,299.3610492,337.5880383,327.0554572,323.5822466,367.4369585,275.7475662,293.9536593,225.5242065,125.2879807,173.8203992,254.054421,219.5508736,150.6511518,179.8336359,156.9951224,178.4905888,212.884373,203.6948791,219.9124669,197.4746069,154.4397334,150.8369725,139.3147734,230.0978873,252.8315328,266.5250529,266.2900458,291.6903175,322.313468,358.8274716,406.3759178,388.8746021,399.1543676,445.052005,561.8984239,710.8186998,708.4394757,582.9362031,480.7930211,499.4262954
萨尔瓦多,SLV,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,274.470795,282.4935851,288.5006684,290.3493416,293.7268575,308.8157728,315.0246231,327.2249038,364.3765302,410.9516387,454.2757669,549.1647591,679.368258,708.0811931,769.4727275,780.2206604,738.331138,719.2954936,731.5707829,753.6604472,771.8271031,756.0044683,783.1954479,818.4902037,843.0897331,916.7567787,986.0485479,1076.489441,1220.363391,1384.934206,1590.048876,1690.136559,1784.592026,1892.581125,1937.139014,2008.466064,2079.683818,2131.90982,2217.837156,2287.173057,2437.899565,2641.780652,2796.387081,2943.698878,2867.98508,2992.545274,3275.508626,3437.599638,3515.947201,3595.790733,3669.878992,3768.837705,3889.308769
圣马力诺,SMR,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44864.19823,40188.85104,41806.29631,44576.26257,56168.01668,65035.9605,66987.40092,70662.039,83009.16459,90682.58101,76918.15358,68758.36862,65213.61899,56403.99483,57746.16607,56513.51608,47610.98508,47908.56141,49664.02557
索马里,SOM,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.9690949,486.0787992,476.7957376,471.6199878,499.8168017
